,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
130,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
160,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
190,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
220,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
250,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
280,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
310,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
11,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
41,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
71,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
101,435684000,435784000,10000000,10000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290100000,290200000,10000000,10000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
131,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
161,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
191,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
221,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
251,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
281,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
311,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
12,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
42,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
72,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
102,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
132,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
162,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
192,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
222,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
252,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
282,465734000,1485022000,10000000,10000000,0,200000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320150000,320350000,10000000,10000000,0,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
312,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
13,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
43,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
73,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
103,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
133,435684000,435784000,10000000,10000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290100000,290200000,10000000,10000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
163,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
193,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
223,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
253,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
283,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
313,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
14,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
44,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
74,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
104,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
134,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
164,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
194,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
224,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
254,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
284,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
314,465734000,1485022000,10000000,10000000,0,200000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320150000,320350000,10000000,10000000,0,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
15,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
45,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
75,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
105,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
135,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
165,435684000,435784000,10000000,10000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290100000,290200000,10000000,10000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
195,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
225,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
255,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
285,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
315,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
16,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
46,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
76,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
106,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
136,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
166,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
196,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
226,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
256,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
286,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
316,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
17,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
47,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
77,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
107,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
137,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
167,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
197,435684000,435784000,10000000,10000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290100000,290200000,10000000,10000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
227,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
257,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
287,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
317,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
18,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
48,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
78,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
108,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
138,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
168,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
198,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
228,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
258,465734000,1485022000,10000000,10000000,0,200000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320150000,320350000,10000000,10000000,0,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
288,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
318,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
19,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
49,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
79,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
109,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
139,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
169,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
199,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
229,435684000,435784000,10000000,10000000,0,100000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290100000,290200000,10000000,10000000,0,100000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
259,465884000,1485122000,10000000,10000000,150000,300000,145584000,1164672000,150000,150000,310000000,310000000,310150000,310150000,320300000,320450000,10000000,10000000,150000,300000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10150020,10000000,10000000,10,150020
289,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
319,155684000,592536000,10000000,10000000,100000,200000,145584000,582336000,0,0,0,0,0,0,10100000,10200000,10000000,10000000,100000,200000,0,0,0,0,0,0,0,0,10000010,10000000,10000000,10000000,10,0
20,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
50,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
80,465884000,465934000,10000000,10000000,150000,200000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320300000,320350000,10000000,10000000,150000,200000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
110,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
140,435984000,436084000,10000000,10000000,200000,300000,145584000,145584000,200000,200000,280000000,280000000,280200000,280200000,290400000,290500000,10000000,10000000,200000,300000,0,0,200000,200000,280000000,280000000,280200000,280200000,10000010,10100010,10000000,10000000,10,100010
170,465834000,465884000,10000000,10000000,100000,150000,145584000,145584000,150000,150000,310000000,310000000,310150000,310150000,320250000,320300000,10000000,10000000,100000,150000,0,0,150000,150000,310000000,310000000,310150000,310150000,10000010,10250030,10000000,10000000,10,250030
200,435784000,435884000,10000000,10000000,100000,200000,145584000,145584000,100000,100000,280000000,280000000,280100000,280100000,290200000,290300000,10000000,10000000,100000,200000,0,0,100000,100000,280000000,280000000,280100000,280100000,10000010,10100010,10000000,10000000,10,100010
