,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
130,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
160,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
190,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
220,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
250,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
280,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
310,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
11,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
41,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
71,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
101,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
131,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
161,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
191,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
221,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
251,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
281,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
311,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
12,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
42,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
72,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
102,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
132,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
162,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
192,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
222,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
252,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
282,177734000,1197022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32150000,32350000,1000000,1000000,0,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
312,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
13,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
43,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
73,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
103,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
133,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
163,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
193,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
223,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
253,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
283,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
313,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
14,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
44,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
74,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
104,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
134,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
164,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
194,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
224,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
254,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
284,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
314,177734000,1197022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32150000,32350000,1000000,1000000,0,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
15,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
45,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
75,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
105,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
135,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
165,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
195,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
225,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
255,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
285,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
315,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
16,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
46,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
76,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
106,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
136,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
166,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
196,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
226,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
256,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
286,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
316,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
17,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
47,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
77,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
107,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
137,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
167,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
197,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
227,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
257,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
287,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
317,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
18,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
48,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
78,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
108,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
138,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
168,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
198,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
228,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
258,177734000,1197022000,1000000,1000000,0,200000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32150000,32350000,1000000,1000000,0,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
288,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
318,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
19,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
49,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
79,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
109,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
139,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
169,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
199,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
229,174684000,174784000,1000000,1000000,0,100000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29100000,29200000,1000000,1000000,0,100000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
259,177884000,1197122000,1000000,1000000,150000,300000,145584000,1164672000,150000,150000,31000000,31000000,31150000,31150000,32300000,32450000,1000000,1000000,150000,300000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1150020,1000000,1000000,10,150020
289,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
319,146684000,583536000,1000000,1000000,100000,200000,145584000,582336000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
20,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
50,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
80,177884000,177934000,1000000,1000000,150000,200000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32300000,32350000,1000000,1000000,150000,200000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
110,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
140,174984000,175084000,1000000,1000000,200000,300000,145584000,145584000,200000,200000,28000000,28000000,28200000,28200000,29400000,29500000,1000000,1000000,200000,300000,0,0,200000,200000,28000000,28000000,28200000,28200000,1000010,1100010,1000000,1000000,10,100010
170,177834000,177884000,1000000,1000000,100000,150000,145584000,145584000,150000,150000,31000000,31000000,31150000,31150000,32250000,32300000,1000000,1000000,100000,150000,0,0,150000,150000,31000000,31000000,31150000,31150000,1000010,1250030,1000000,1000000,10,250030
200,174784000,174884000,1000000,1000000,100000,200000,145584000,145584000,100000,100000,28000000,28000000,28100000,28100000,29200000,29300000,1000000,1000000,100000,200000,0,0,100000,100000,28000000,28000000,28100000,28100000,1000010,1100010,1000000,1000000,10,100010
