,ssdn_lo,ssdn_hi,ssdn_detection_lo,ssdn_detection_hi,ssdn_notification_lo,ssdn_notification_hi,ssdn_computation_lo,ssdn_computation_hi,ssdn_transference_lo,ssdn_transference_hi,ssdn_installation_lo,ssdn_installation_hi,ssdn_update_lo,ssdn_update_hi,pcsdn_lo,pcsdn_hi,pcsdn_detection_lo,pcsdn_detection_hi,pcsdn_notification_lo,pcsdn_notification_hi,pcsdn_computation_lo,pcsdn_computation_hi,pcsdn_transference_lo,pcsdn_transference_hi,pcsdn_installation_lo,pcsdn_installation_hi,pcsdn_update_lo,pcsdn_update_hi,felix_lo,felix_hi,felix_detection_lo,felix_detection_hi,felix_coordination_lo,felix_coordination_hi
1114,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1144,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1174,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1204,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1234,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1264,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1294,551998000,552098000,1000000,1000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,121200000,121300000,1000000,1000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,1000010,1100010,1000000,1000000,10,100010
1324,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1354,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1384,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1414,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1444,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1474,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1504,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1534,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1564,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1594,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1624,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1654,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1684,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1714,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1744,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1774,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1804,551998000,552098000,1000000,1000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,121200000,121300000,1000000,1000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,1000010,1100010,1000000,1000000,10,100010
1834,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1864,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1894,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1924,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1954,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1984,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
2014,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
2044,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
2074,431898000,3447584000,1000000,1000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
2104,559098000,7021218000,1000000,1000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,128300000,128450000,1000000,1000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1150020,1000000,1000000,10,150020
2134,559098000,7021218000,1000000,1000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,128300000,128450000,1000000,1000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1150020,1000000,1000000,10,150020
2164,559098000,7021218000,1000000,1000000,150000,300000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,128300000,128450000,1000000,1000000,150000,300000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1150020,1000000,1000000,10,150020
2194,558948000,7021118000,1000000,1000000,0,200000,430798000,6892768000,150000,150000,127000000,127000000,127150000,127150000,128150000,128350000,1000000,1000000,0,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1150020,1000000,1000000,10,150020
2224,431898000,3447584000,1000000,1000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
2254,431898000,3447584000,1000000,1000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
2284,431898000,3447584000,1000000,1000000,100000,200000,430798000,3446384000,0,0,0,0,0,0,1100000,1200000,1000000,1000000,100000,200000,0,0,0,0,0,0,0,0,1000010,1000000,1000000,1000000,10,0
2314,552198000,7014268000,1000000,1000000,200000,300000,430798000,6892768000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1000000,1000000,1000000,10,0
2344,552198000,7014268000,1000000,1000000,200000,300000,430798000,6892768000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1000000,1000000,1000000,10,0
5,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
35,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
65,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
95,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
125,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
155,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
185,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
215,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
245,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
275,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
305,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
335,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
365,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
395,551998000,552098000,1000000,1000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,121200000,121300000,1000000,1000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,1000010,1100010,1000000,1000000,10,100010
425,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
455,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
485,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
515,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
545,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
575,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
605,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
635,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
665,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
695,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
725,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
755,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
785,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
815,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
845,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
875,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
905,551898000,551998000,1000000,1000000,0,100000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,121100000,121200000,1000000,1000000,0,100000,0,0,100000,100000,120000000,120000000,120100000,120100000,1000010,1100010,1000000,1000000,10,100010
935,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
965,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
995,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1025,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1055,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1085,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1115,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1145,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1175,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1205,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1235,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1265,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1295,551998000,552098000,1000000,1000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,121200000,121300000,1000000,1000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,1000010,1100010,1000000,1000000,10,100010
1325,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1355,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1385,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1415,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1445,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1475,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1505,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1535,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1565,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1595,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1625,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1655,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1685,559048000,559098000,1000000,1000000,100000,150000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128250000,128300000,1000000,1000000,100000,150000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1715,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1745,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1775,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1805,551998000,552098000,1000000,1000000,100000,200000,430798000,430798000,100000,100000,120000000,120000000,120100000,120100000,121200000,121300000,1000000,1000000,100000,200000,0,0,100000,100000,120000000,120000000,120100000,120100000,1000010,1100010,1000000,1000000,10,100010
1835,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1865,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1895,552198000,552298000,1000000,1000000,200000,300000,430798000,430798000,200000,200000,120000000,120000000,120200000,120200000,121400000,121500000,1000000,1000000,200000,300000,0,0,200000,200000,120000000,120000000,120200000,120200000,1000010,1100010,1000000,1000000,10,100010
1925,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1955,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
1985,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
2015,559098000,559148000,1000000,1000000,150000,200000,430798000,430798000,150000,150000,127000000,127000000,127150000,127150000,128300000,128350000,1000000,1000000,150000,200000,0,0,150000,150000,127000000,127000000,127150000,127150000,1000010,1250030,1000000,1000000,10,250030
